effort,satisfaction,prevalence,cost,dissatisfaction,inestability,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,productivity,effectiveness,squandering,dirtiness,annoyance,stickiness,robustness,fragility,usage_efficiency
8275,3387,1877,4250,2318,3387,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,986,0.4093051359516616,0.7969411764705883,0.6623138135074474,0.28012084592145015,0.6843814585178624,0.22682779456193353,1.0,768.2657401812689,0.4416470588235294
8280,3260,1932,5750,2124,3083,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,987,0.39371980676328505,0.5669565217391305,0.6621097735156091,0.2565217391304348,0.6515337423312884,0.23333333333333334,1.0574116120661694,719.3666666666667,0.336
8285,3236,1859,4800,2227,3025,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,988,0.39058539529269765,0.6741666666666667,0.6619057335237707,0.2687990343995172,0.6881953028430161,0.2243814121907061,1.0697520661157025,678.7537718768859,0.38729166666666665
8290,3172,1815,5900,2044,2929,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,989,0.3826296743063932,0.5376271186440678,0.6617016935319323,0.24656212303980699,0.6443883984867591,0.2189384800965018,1.082963468760669,641.2708082026538,0.3076271186440678
8295,3089,1694,4650,1762,2921,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,990,0.3723930078360458,0.6643010752688172,0.6614976535400938,0.21241711874623267,0.5704111362900615,0.2042194092827004,1.0575145498117082,596.5248945147679,0.3643010752688172
8300,3250,1943,5300,1964,3215,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,991,0.39156626506024095,0.6132075471698113,0.6612936135482554,0.23662650602409638,0.6043076923076923,0.23409638554216866,1.010886469673406,752.6198795180723,0.36660377358490565
8305,3374,2005,5300,2338,3267,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,992,0.4062612883804937,0.6366037735849056,0.6610895735564171,0.2815171583383504,0.6929460580912863,0.24142083082480434,1.0327517600244873,788.7218543046357,0.37830188679245286
8310,3191,1878,5950,2002,2938,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,993,0.38399518652226233,0.5363025210084034,0.6608855335645787,0.24091456077015644,0.6273895330617362,0.2259927797833935,1.0861130020422056,663.9667870036101,0.31563025210084034
8315,3240,1930,4150,2029,3321,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,994,0.3896572459410704,0.7807228915662651,0.6606814935727403,0.24401683704149127,0.6262345679012346,0.23211064341551413,0.975609756097561,770.8394467829224,0.4650602409638554
8325,3308,1835,4050,2124,3258,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,995,0.39735735735735733,0.8167901234567901,0.6602734135890634,0.25513513513513514,0.6420798065296252,0.22042042042042043,1.0153468385512585,718.1297297297298,0.45308641975308644
8330,3260,1763,5050,1857,3128,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,996,0.39135654261704683,0.6455445544554456,0.6600693735972251,0.22292917166866746,0.5696319018404908,0.21164465786314526,1.0421994884910486,662.0244897959184,0.3491089108910891
8340,3099,2073,4500,2091,3368,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,997,0.37158273381294965,0.6886666666666666,0.6596612936135483,0.25071942446043166,0.6747337850919651,0.24856115107913668,0.9201306413301663,837.1539568345323,0.46066666666666667
8345,3254,1863,5400,2339,3079,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,998,0.3899340922708209,0.6025925925925926,0.6594572536217098,0.28028759736369085,0.7188076213890596,0.223247453565009,1.056836635271192,687.3789095266627,0.345
8355,3295,1963,5100,2144,3138,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,999,0.3943746259724716,0.6460784313725491,0.6590491736380331,0.2566128067025733,0.6506828528072838,0.23494913225613406,1.050031867431485,737.2703770197487,0.3849019607843137
8360,3359,1868,5400,2228,3290,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1000,0.40179425837320576,0.622037037037037,0.6588451336461947,0.2665071770334928,0.6632926466210182,0.22344497607655503,1.0209726443768996,735.133971291866,0.3459259259259259
8365,3210,1963,4400,2027,3063,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1001,0.38374178123132097,0.7295454545454545,0.6586410936543563,0.24231918708906156,0.6314641744548286,0.2346682606096832,1.0479921645445642,718.7888822474597,0.4461363636363636
8375,3281,2051,3950,2400,3489,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1002,0.39176119402985077,0.830632911392405,0.6582330136706794,0.2865671641791045,0.7314843035659859,0.2448955223880597,0.940384064201777,854.4404776119403,0.5192405063291139
8380,3209,2054,4950,2058,3321,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1003,0.38293556085918856,0.6482828282828282,0.6580289736788411,0.24558472553699284,0.6413212838890621,0.24510739856801908,0.9662752183077387,814.0016706443914,0.41494949494949496
8385,3292,1927,4050,1996,3280,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1004,0.39260584376863444,0.8128395061728395,0.6578249336870027,0.23804412641621944,0.606318347509113,0.22981514609421586,1.0036585365853659,753.793679189028,0.4758024691358025
8390,3346,1996,6450,2248,3170,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1005,0.39880810488677,0.5187596899224807,0.6576208936951643,0.26793802145411205,0.6718469814704124,0.23790226460071515,1.0555205047318612,754.150178784267,0.3094573643410853
8400,3261,1996,5750,2131,3095,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1006,0.38821428571428573,0.5671304347826087,0.6572128137114874,0.2536904761904762,0.6534805274455688,0.23761904761904762,1.0536348949919225,735.4309523809524,0.3471304347826087
8405,3328,1897,4950,2153,3088,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1007,0.39595478881618085,0.6723232323232323,0.657008773719649,0.2561570493753718,0.6469350961538461,0.22569898869720403,1.077720207253886,696.9584770969661,0.38323232323232326
8410,3127,1921,4600,1822,3149,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1008,0.3718192627824019,0.6797826086956522,0.6568047337278107,0.21664684898929845,0.5826670930604413,0.22841854934601666,0.9930136551286123,719.2900118906064,0.4176086956521739
8415,3391,2032,4400,2367,3442,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1009,0.4029708853238265,0.7706818181818181,0.6566006937359723,0.2812834224598931,0.6980241816573283,0.24147355912061794,0.9851830331202789,831.151990493167,0.4618181818181818
8420,3343,1960,5400,2100,3312,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1010,0.3970308788598575,0.6190740740740741,0.6563966537441338,0.2494061757719715,0.6281782829793598,0.2327790973871734,1.0093599033816425,770.9643705463183,0.362962962962963
8425,3202,2009,3750,2206,3360,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1011,0.3800593471810089,0.8538666666666667,0.6561926137522954,0.26183976261127595,0.68894440974391,0.23845697329376855,0.9529761904761904,801.2154302670623,0.5357333333333333
8430,3154,1937,4750,1939,3230,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1012,0.3741399762752076,0.664,0.655988573760457,0.23001186239620403,0.6147748890298034,0.22977461447212336,0.9764705882352941,742.1720047449585,0.40778947368421053
8440,3333,1972,5000,2028,3328,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1013,0.39490521327014216,0.6666,0.6555804937767803,0.24028436018957347,0.6084608460846085,0.23364928909952606,1.0015024038461537,777.5848341232228,0.3944
8445,3309,1899,4050,2131,3270,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1014,0.39182948490230907,0.817037037037037,0.6553764537849418,0.25233866193013615,0.6440012088244182,0.22486678507992897,1.0119266055045872,735.3143872113677,0.4688888888888889
8450,3245,1855,5150,1948,3174,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1015,0.38402366863905324,0.6300970873786408,0.6551724137931034,0.23053254437869822,0.6003081664098613,0.2195266272189349,1.0223692501575299,696.7775147928994,0.36019417475728155
8455,3355,1920,5350,2183,3116,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1016,0.3968066232998226,0.6271028037383177,0.654968373801265,0.2581904198698995,0.6506706408345753,0.22708456534594915,1.0767008985879332,707.5955056179776,0.35887850467289717
8460,3253,2042,5100,2310,3392,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1017,0.3845153664302601,0.6378431372549019,0.6547643338094267,0.2730496453900709,0.7101137411620043,0.24137115839243498,0.9590212264150944,818.7309692671395,0.4003921568627451
8470,3264,1918,5200,1906,3183,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1018,0.38536009445100355,0.6276923076923077,0.6543562538257498,0.22502951593860684,0.5839460784313726,0.22644628099173553,1.0254476908576815,720.7785123966942,0.3688461538461538
8475,3248,1799,4400,2256,3081,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1019,0.3832448377581121,0.7381818181818182,0.6541522138339114,0.2661946902654867,0.6945812807881774,0.21227138643067847,1.0542031807854593,654.0081415929203,0.4088636363636364
8485,3195,1982,5700,1971,3278,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1020,0.3765468473777254,0.5605263157894737,0.6537441338502347,0.23229228049499115,0.6169014084507042,0.23358868591632292,0.974679682733374,765.7037124337065,0.34771929824561404
8490,3300,1888,6100,2063,2991,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1021,0.38869257950530034,0.5409836065573771,0.6535400938583963,0.2429917550058893,0.6251515151515151,0.22237926972909305,1.103309929789368,665.1363957597173,0.30950819672131147
8495,3334,1947,4350,2384,3442,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1022,0.3924661565626839,0.7664367816091954,0.6533360538665578,0.28063566804002354,0.7150569886022795,0.22919364331959977,0.968622893666473,788.8845203060624,0.4475862068965517
8500,3378,2010,4400,2197,3309,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1023,0.39741176470588235,0.7677272727272727,0.6531320138747194,0.2584705882352941,0.6503848431024275,0.23647058823529413,1.0208522212148685,782.4811764705883,0.45681818181818185
8505,3311,1707,4250,2180,3236,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1024,0.3893004115226337,0.7790588235294118,0.652927973882881,0.25631981187536745,0.6584113560857747,0.20070546737213404,1.023176761433869,649.4828924162257,0.4016470588235294
8510,3306,1872,5600,1907,2973,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1025,0.38848413631022327,0.5903571428571428,0.6527239338910427,0.22408930669800234,0.5768300060496068,0.2199764982373678,1.112008072653885,653.9901292596945,0.3342857142857143
8515,3417,2078,4800,2240,3254,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1026,0.4012918379330593,0.711875,0.6525198938992043,0.2630651790957134,0.6555458004097161,0.24403992953611275,1.0500921942224954,794.1059307105108,0.43291666666666667
8525,3283,2003,3650,1931,3308,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1027,0.3851026392961877,0.8994520547945205,0.6521118139155274,0.22651026392961876,0.5881815412732257,0.23495601173020528,0.9924425634824667,777.2344868035191,0.5487671232876712
8530,3204,1966,4800,2042,3280,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1028,0.37561547479484175,0.6675,0.651907773923689,0.23939038686987105,0.6373283395755306,0.23048065650644783,0.9768292682926829,755.9765533411489,0.40958333333333335
8540,3227,2146,4700,2110,3430,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1029,0.3778688524590164,0.686595744680851,0.6514996939400123,0.24707259953161592,0.6538580725131701,0.251288056206089,0.9408163265306122,861.9180327868852,0.45659574468085107
8545,3319,1973,4550,2088,3116,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1030,0.38841427735517847,0.7294505494505494,0.6512956539481738,0.2443534230544178,0.6291051521542633,0.23089526038619076,1.0651476251604621,719.4696313633704,0.43362637362637363
8550,3240,1936,5700,2199,3088,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1031,0.37894736842105264,0.5684210526315789,0.6510916139563354,0.25719298245614036,0.6787037037037037,0.2264327485380117,1.049222797927461,699.2243274853802,0.33964912280701753
8555,3170,1905,3450,2073,3238,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1032,0.3705435417884278,0.9188405797101449,0.650887573964497,0.24231443600233782,0.6539432176656151,0.22267679719462302,0.9789993823347746,721.0274693161894,0.5521739130434783
8560,3334,2036,5000,2035,3340,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1033,0.3894859813084112,0.6668,0.6506835339726587,0.23773364485981308,0.610377924415117,0.23785046728971962,0.9982035928143712,794.4205607476636,0.4072
8565,3338,2036,4600,2046,3125,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1034,0.3897256275539988,0.7256521739130435,0.6504794939808203,0.23887915936952714,0.6129418813660875,0.23771161704611793,1.06816,742.8488032691185,0.4426086956521739
8570,3259,1999,5750,2157,3097,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1035,0.38028004667444576,0.5667826086956522,0.6502754539889818,0.2516919486581097,0.6618594660938938,0.23325554259043174,1.052308685824992,722.392415402567,0.3476521739130435
8575,3078,1928,3600,2218,3339,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1036,0.35895043731778425,0.855,0.6500714139971434,0.25865889212827986,0.7205977907732294,0.2248396501457726,0.921832884097035,750.7395918367347,0.5355555555555556
8585,3350,2001,5550,2107,3212,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1037,0.39021549213744905,0.6036036036036037,0.6496633340134667,0.2454280722189866,0.628955223880597,0.23308095515433896,1.0429638854296388,748.6560279557367,0.3605405405405405
8590,3328,1884,4850,2012,3287,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1038,0.3874272409778813,0.6861855670103093,0.6494592940216283,0.23422584400465657,0.6045673076923077,0.21932479627473805,1.0124733799817462,720.920605355064,0.3884536082474227
8595,3225,1938,4400,2188,3055,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1039,0.37521815008726006,0.7329545454545454,0.6492552540297898,0.2545666084933101,0.6784496124031008,0.22547993019197207,1.055646481178396,688.8411867364747,0.44045454545454543
8600,3389,2069,5950,2150,3157,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1040,0.39406976744186045,0.5695798319327731,0.6490512140379514,0.25,0.6344054293301858,0.2405813953488372,1.0734874881216345,759.5154651162791,0.3477310924369748
8605,3441,1977,5200,2466,3218,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1041,0.399883788495061,0.6617307692307692,0.648847174046113,0.2865775711795468,0.7166521360069747,0.22975014526438117,1.0692977004350528,739.3359674607786,0.3801923076923077
8610,3255,1994,4800,1841,3211,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1042,0.3780487804878049,0.678125,0.6486431340542747,0.2138211382113821,0.5655913978494623,0.23159117305458768,1.0137028962939894,743.6392566782811,0.41541666666666666
8615,3307,1902,4050,2157,3272,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1043,0.38386535113174697,0.8165432098765432,0.6484390940624363,0.25037724898432967,0.6522527970970668,0.22077771329077192,1.0106968215158925,722.3846778874057,0.4696296296296296
8620,3376,1958,5300,2329,3126,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1044,0.39164733178654293,0.6369811320754717,0.6482350540705978,0.27018561484918796,0.6898696682464455,0.2271461716937355,1.0799744081893794,710.0589327146172,0.36943396226415093
8630,3276,1971,5750,2292,3087,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1045,0.37960602549246814,0.5697391304347826,0.647826974086921,0.26558516801854,0.6996336996336996,0.2283893395133256,1.0612244897959184,705.0378910776361,0.3427826086956522
8635,3212,1927,6850,2109,2991,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1046,0.3719745222929936,0.4689051094890511,0.6476229340950826,0.2442385639837869,0.6566002490660025,0.2231615518239722,1.0738883316616517,667.4762015055009,0.2813138686131387
8645,3315,1862,4400,2229,3291,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1047,0.38345864661654133,0.7534090909090909,0.6472148541114059,0.2578368999421631,0.6723981900452489,0.2153846153846154,1.0072926162260711,708.8307692307692,0.42318181818181816
8655,3619,2085,5600,2358,3393,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1048,0.41813980358174463,0.64625,0.646806774127729,0.27244367417677645,0.6515612047526941,0.24090121317157712,1.0666077217801355,817.3778162911611,0.3723214285714286
8660,3280,2042,5100,2094,3383,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1049,0.3787528868360277,0.6431372549019608,0.6466027341358906,0.2418013856812933,0.6384146341463415,0.23579676674364897,0.969553650605971,797.7004618937644,0.4003921568627451
8670,3257,1802,5000,1890,3177,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1050,0.3756632064590542,0.6514,0.6461946541522139,0.2179930795847751,0.5802886091495241,0.20784313725490197,1.0251809883537928,660.3176470588236,0.3604
8685,3345,2082,6100,2358,3126,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1051,0.385146804835924,0.5483606557377049,0.6455825341766986,0.27150259067357513,0.704932735426009,0.2397236614853195,1.0700575815738964,749.3761658031088,0.3413114754098361
8690,3222,2058,4550,2094,3389,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1052,0.37077100115074796,0.7081318681318681,0.6453784941848603,0.24096662830840046,0.6499068901303539,0.23682393555811276,0.9507229271171437,802.5963176064442,0.4523076923076923
8695,3346,1743,4700,1921,3192,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1053,0.3848188614146061,0.7119148936170213,0.6451744541930219,0.22093156986774007,0.5741183502689778,0.2004600345025877,1.0482456140350878,639.86843013226,0.3708510638297872
8700,3266,1814,4650,1953,3148,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1054,0.3754022988505747,0.7023655913978495,0.6449704142011834,0.22448275862068964,0.5979791794243723,0.20850574712643677,1.0374841168996187,656.376091954023,0.39010752688172046
8705,3377,2020,3850,2286,3429,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1055,0.38793796668581276,0.8771428571428571,0.644766374209345,0.2626076967260195,0.6769321883328397,0.23205054566341182,0.9848352289297171,795.7013210798392,0.5246753246753246
8715,3188,1997,3200,2125,3347,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1056,0.36580608146873206,0.99625,0.6443582942256683,0.2438324727481354,0.6665621079046424,0.2291451520367183,0.9524947714371078,766.9488238668962,0.6240625
8730,3332,2039,5000,2061,3342,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1057,0.38167239404352804,0.6664,0.643746174250153,0.23608247422680412,0.618547418967587,0.23356242840778924,0.9970077797725913,780.5656357388316,0.4078
8735,3290,1965,5900,2239,3035,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1058,0.37664567830566686,0.5576271186440678,0.6435421342583146,0.25632512879221525,0.680547112462006,0.22495706926159129,1.0840197693574958,682.7447052089296,0.33305084745762714
8745,3630,1905,5450,2470,3330,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1059,0.41509433962264153,0.6660550458715596,0.6431340542746379,0.28244711263579186,0.6804407713498623,0.21783876500857632,1.09009009009009,725.4030874785592,0.3495412844036697
8750,3384,1981,5800,2134,3116,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1060,0.38674285714285717,0.5834482758620689,0.6429300142827994,0.2438857142857143,0.6306146572104019,0.2264,1.086007702182285,705.4624,0.34155172413793106
8755,3298,1978,3650,2092,3300,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1061,0.3766990291262136,0.9035616438356164,0.642725974290961,0.23894917190177042,0.6343238326258338,0.22592804111936038,0.9993939393939394,745.5625356938892,0.5419178082191781
8760,3340,1999,5350,2133,3361,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1062,0.3812785388127854,0.6242990654205608,0.6425219342991226,0.24349315068493152,0.638622754491018,0.22819634703196348,0.9937518595656055,766.9679223744292,0.3736448598130841
8765,3480,2091,5000,2300,3361,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1063,0.3970336565887051,0.696,0.6423178943072843,0.26240730176839705,0.6609195402298851,0.238562464346834,1.0354061291282357,801.808442669709,0.4182
8770,3374,1993,5400,2062,3132,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1064,0.3847206385404789,0.6248148148148148,0.6421138543154459,0.23511972633979475,0.6111440426793124,0.22725199543899657,1.0772669220945084,711.7532497149373,0.36907407407407405
8775,3194,2049,5700,2004,3292,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1065,0.363988603988604,0.5603508771929825,0.6419098143236074,0.2283760683760684,0.6274264245460238,0.2335042735042735,0.9702308626974484,768.6960683760684,0.35947368421052633
8780,3271,1883,5600,2276,3046,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1066,0.3725512528473804,0.5841071428571428,0.641705774331769,0.2592255125284738,0.6958116783858147,0.21446469248291572,1.0738673670387393,653.2594533029612,0.33625
8790,3349,2011,5000,2196,3332,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1067,0.38100113765642774,0.6698,0.6412976943480923,0.24982935153583619,0.6557181248133771,0.22878270762229808,1.0051020408163265,762.3039817974972,0.4022
8795,3285,1967,6100,2013,3236,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1068,0.37350767481523595,0.5385245901639344,0.6410936543562539,0.2288800454803866,0.6127853881278539,0.2236498010233087,1.015142150803461,723.7307561114269,0.3224590163934426
8800,3662,2069,4450,2609,3482,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1069,0.41613636363636364,0.8229213483146067,0.6408896143644154,0.2964772727272727,0.7124522119060622,0.23511363636363636,1.051694428489374,818.6656818181818,0.4649438202247191
8805,3308,2141,4900,2295,3418,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1070,0.3756956274843839,0.6751020408163265,0.640685574372577,0.2606473594548552,0.6937726723095526,0.24315729699034638,0.967817437097718,831.111641113004,0.4369387755102041
8810,3397,2049,5200,2095,3447,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1071,0.38558456299659477,0.6532692307692308,0.6404815343807386,0.23779795686719638,0.6167206358551663,0.23257661748013622,0.9854946330142152,801.6916004540295,0.39403846153846156
8815,3291,1951,5600,1857,3218,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1072,0.37334089619965966,0.5876785714285714,0.6402774943889002,0.21066364152013614,0.5642661804922516,0.22132728304027227,1.0226848974518334,712.2311968235962,0.3483928571428571
