satisfaction,prevalence,cost,dissatisfaction,inestability,effort,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,throughput,productivity,squandering,effectiveness,dirtiness,annoyance,stickiness,fragility,robustness,usage_efficiency
1450,983,2000,958,1560,3875,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,300,0.22727272727272727,0.3741935483870968,0.8418690063252398,0.725,0.2472258064516129,0.6606896551724138,0.25367741935483873,395.7367741935484,0.9294871794871795,0.4915
1537,888,2550,989,1371,3880,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,301,0.22727272727272727,0.3961340206185567,0.8416649663334014,0.6027450980392157,0.25489690721649483,0.6434612882238127,0.2288659793814433,313.7752577319588,1.1210795040116703,0.34823529411764703
1615,1016,1950,909,1657,3890,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,302,0.22727272727272727,0.41516709511568123,0.8412568863497245,0.8282051282051283,0.23367609254498714,0.5628482972136223,0.26118251928020564,432.7794344473008,0.9746529873264936,0.521025641025641
1543,1095,1800,906,1609,3900,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,303,0.22727272727272727,0.39564102564102566,0.8408488063660478,0.8572222222222222,0.2323076923076923,0.5871678548282566,0.28076923076923077,451.7576923076923,0.958980733374767,0.6083333333333333
1692,1066,2700,1009,1613,3905,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,304,0.22727272727272727,0.43329065300896286,0.8406447663742094,0.6266666666666667,0.2583866837387964,0.5963356973995272,0.2729833546734955,440.3221510883483,1.0489770613763174,0.39481481481481484
1643,844,3050,1219,1259,3910,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,305,0.22727272727272727,0.42020460358056266,0.840440726382371,0.5386885245901639,0.31176470588235294,0.7419354838709677,0.21585677749360613,271.7636828644501,1.3050039714058776,0.27672131147540985
1503,1043,2050,848,1531,3915,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,306,0.22727272727272727,0.3839080459770115,0.8402366863905325,0.7331707317073171,0.21660280970625798,0.5642049234863606,0.2664112388250319,407.8756066411239,0.9817112998040496,0.5087804878048781
1588,889,2050,1011,1336,3920,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,307,0.22727272727272727,0.4051020408163265,0.8400326463986941,0.7746341463414634,0.25790816326530613,0.6366498740554156,0.22678571428571428,302.98571428571427,1.188622754491018,0.43365853658536585
1600,1089,2850,1154,1714,3925,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,308,0.22727272727272727,0.40764331210191085,0.8398286064068557,0.5614035087719298,0.2940127388535032,0.72125,0.2774522292993631,475.5531210191083,0.9334889148191365,0.3821052631578947
1680,999,1650,1166,1796,3930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,309,0.2727272727272727,0.42748091603053434,0.8396245664150174,1.018181818181818,0.2966921119592875,0.694047619047619,0.25419847328244277,456.5404580152672,0.9354120267260579,0.6054545454545455
1603,785,1800,805,1394,3935,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,310,0.22727272727272727,0.4073697585768742,0.839420526423179,0.8905555555555555,0.204574332909784,0.5021834061135371,0.19949174078780177,278.09148665819566,1.1499282639885222,0.4361111111111111
1722,968,2850,1084,1539,3950,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,311,0.22727272727272727,0.4359493670886076,0.8388084064476637,0.6042105263157894,0.27443037974683543,0.629500580720093,0.2450632911392405,377.15240506329116,1.1189083820662769,0.33964912280701753
1548,1020,1850,904,1636,3960,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,312,0.22727272727272727,0.39090909090909093,0.838400326463987,0.8367567567567568,0.22828282828282828,0.5839793281653747,0.25757575757575757,421.3939393939394,0.9462102689486552,0.5513513513513514
1816,984,2750,979,1620,3965,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,313,0.22727272727272727,0.4580075662042875,0.8381962864721485,0.6603636363636364,0.24691046658259774,0.5390969162995595,0.24817150063051702,402.03783102143757,1.1209876543209876,0.3578181818181818
1790,980,2100,1133,1749,3970,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,314,0.2727272727272727,0.4508816120906801,0.8379922464803101,0.8523809523809524,0.2853904282115869,0.6329608938547486,0.24685138539042822,431.74307304785896,1.0234419668381933,0.4666666666666667
1627,961,2100,818,1538,3975,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,315,0.22727272727272727,0.4093081761006289,0.8377882064884717,0.7747619047619048,0.20578616352201257,0.5027658266748617,0.2417610062893082,371.82842767295597,1.0578673602080624,0.4576190476190476
1486,1010,1750,923,1609,3980,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,316,0.22727272727272727,0.37336683417085426,0.8375841664966334,0.8491428571428571,0.23190954773869346,0.6211305518169583,0.2537688442211055,408.3140703517588,0.9235550031075201,0.5771428571428572
1435,922,1650,1046,1566,3990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,317,0.22727272727272727,0.35964912280701755,0.8371760865129565,0.8696969696969697,0.2621553884711779,0.7289198606271777,0.23107769423558897,361.8676691729323,0.9163473818646233,0.5587878787878788
1718,879,2500,827,1482,3995,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,318,0.22727272727272727,0.4300375469336671,0.8369720465211181,0.6872,0.20700876095118897,0.48137369033760186,0.22002503128911138,326.0770963704631,1.1592442645074224,0.3516
1977,1115,3300,1332,1666,4000,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,319,0.2727272727272727,0.49425,0.8367680065292797,0.5990909090909091,0.333,0.6737481031866465,0.27875,464.3975,1.1866746698679471,0.3378787878787879
1314,856,1750,781,1431,4005,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,320,0.22727272727272727,0.32808988764044944,0.8365639665374414,0.7508571428571429,0.19500624219725343,0.5943683409436834,0.21373283395755305,305.85168539325844,0.9182389937106918,0.48914285714285716
1814,1156,2400,1146,1893,4010,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,321,0.2727272727272727,0.45236907730673315,0.836359926545603,0.7558333333333334,0.285785536159601,0.6317530319735392,0.28827930174563593,545.7127182044887,0.9582673005810882,0.4816666666666667
1422,1050,2700,1066,1446,4020,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,322,0.22727272727272727,0.3537313432835821,0.8359518465619261,0.5266666666666666,0.2651741293532338,0.749648382559775,0.26119402985074625,377.6865671641791,0.983402489626556,0.3888888888888889
1686,982,2150,1048,1578,4025,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,323,0.22727272727272727,0.4188819875776397,0.8357478065700877,0.7841860465116279,0.2603726708074534,0.6215895610913404,0.24397515527950311,384.9927950310559,1.0684410646387832,0.4567441860465116
1610,928,1800,893,1616,4040,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,324,0.22727272727272727,0.39851485148514854,0.8351356865945725,0.8944444444444445,0.22103960396039604,0.5546583850931677,0.2297029702970297,371.2,0.9962871287128713,0.5155555555555555
1588,877,1900,896,1440,4055,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,325,0.22727272727272727,0.39161528976572135,0.8345235666190574,0.8357894736842105,0.22096177558569666,0.5642317380352645,0.21627620221948213,311.43773119605424,1.1027777777777779,0.46157894736842103
2101,1033,3350,1302,1673,4060,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,326,0.2727272727272727,0.517487684729064,0.834319526627219,0.6271641791044776,0.32068965517241377,0.6197049024274155,0.25443349753694583,425.6672413793103,1.255827854154214,0.30835820895522387
1710,1158,2450,1061,1722,4065,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,327,0.22727272727272727,0.42066420664206644,0.8341154866353805,0.6979591836734694,0.2610086100861009,0.62046783625731,0.2848708487084871,490.54760147601473,0.9930313588850174,0.4726530612244898
1684,1154,1800,1215,1851,4070,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,328,0.2727272727272727,0.41375921375921376,0.8339114466435421,0.9355555555555556,0.2985257985257985,0.7214964370546318,0.2835380835380835,524.8289926289926,0.9097784981091303,0.6411111111111111
1366,853,1650,748,1390,4075,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,329,0.22727272727272727,0.33521472392638035,0.8337074066517037,0.8278787878787879,0.18355828220858897,0.5475841874084919,0.20932515337423313,290.96196319018406,0.9827338129496402,0.516969696969697
1665,961,2750,1008,1433,4080,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,330,0.22727272727272727,0.40808823529411764,0.8335033666598654,0.6054545454545455,0.24705882352941178,0.6054054054054054,0.2355392156862745,337.52769607843135,1.1618981158408932,0.34945454545454546
1757,1071,2350,1163,1893,4090,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,331,0.2727272727272727,0.4295843520782396,0.8330952866761885,0.7476595744680851,0.2843520782396088,0.6619237336368811,0.2618581907090465,495.69755501222494,0.9281563655573164,0.45574468085106384
1612,1053,2200,909,1584,4095,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,332,0.22727272727272727,0.39365079365079364,0.8328912466843501,0.7327272727272728,0.22197802197802197,0.5638957816377171,0.2571428571428571,407.3142857142857,1.0176767676767677,0.47863636363636364
1480,926,1200,962,1574,4100,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,333,0.22727272727272727,0.36097560975609755,0.8326872066925117,1.2333333333333334,0.2346341463414634,0.65,0.22585365853658537,355.4936585365854,0.940279542566709,0.7716666666666666
1543,932,1700,888,1595,4110,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,334,0.22727272727272727,0.3754257907542579,0.832279126708835,0.9076470588235294,0.21605839416058395,0.5755022683084899,0.2267639902676399,361.68856447688563,0.967398119122257,0.548235294117647
1445,795,3050,1151,1283,4115,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,335,0.22727272727272727,0.3511543134872418,0.8320750867169965,0.4737704918032787,0.27970838396111786,0.7965397923875432,0.19319562575941676,247.86998784933172,1.1262665627435697,0.260655737704918
1971,1031,2750,1371,1631,4120,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,336,0.2727272727272727,0.4783980582524272,0.8318710467251581,0.7167272727272728,0.3327669902912621,0.69558599695586,0.25024271844660195,408.1458737864078,1.2084610668301656,0.3749090909090909
1812,1104,3300,1278,1710,4130,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,337,0.2727272727272727,0.4387409200968523,0.8314629667414813,0.5490909090909091,0.30944309927360775,0.7052980132450332,0.26731234866828085,457.1041162227603,1.0596491228070175,0.33454545454545453
1653,920,3650,1211,1335,4140,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,338,0.22727272727272727,0.3992753623188406,0.8310548867578045,0.45287671232876714,0.292512077294686,0.7326073805202662,0.2222222222222222,296.6666666666667,1.2382022471910112,0.25205479452054796
1653,913,2150,855,1548,4150,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,339,0.22727272727272727,0.3983132530120482,0.8306468067741277,0.7688372093023256,0.20602409638554217,0.5172413793103449,0.22,340.56,1.067829457364341,0.4246511627906977
2050,1155,2550,1236,1911,4160,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,340,0.2727272727272727,0.49278846153846156,0.830238726790451,0.803921568627451,0.2971153846153846,0.6029268292682927,0.2776442307692308,530.578125,1.0727367870225013,0.45294117647058824
1558,913,2900,945,1334,4165,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,341,0.22727272727272727,0.37406962785114045,0.8300346867986125,0.5372413793103449,0.226890756302521,0.6065468549422336,0.2192076830732293,292.42304921968787,1.1679160419790104,0.31482758620689655
1417,962,2550,1050,1405,4170,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,342,0.22727272727272727,0.3398081534772182,0.8298306468067741,0.5556862745098039,0.2517985611510791,0.7410021171489062,0.23069544364508393,324.12709832134294,1.008540925266904,0.3772549019607843
1729,1062,3500,1073,1796,4175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,343,0.2727272727272727,0.4141317365269461,0.8296266068149357,0.494,0.2570059880239521,0.6205899363794101,0.2543712574850299,456.85077844311377,0.9626948775055679,0.30342857142857144
1614,1083,1950,942,1671,4180,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,344,0.22727272727272727,0.3861244019138756,0.8294225668230973,0.8276923076923077,0.22535885167464115,0.5836431226765799,0.2590909090909091,432.9409090909091,0.9658886894075404,0.5553846153846154
1737,1050,2200,1199,1804,4190,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,345,0.2727272727272727,0.41455847255369926,0.8290144868394205,0.7895454545454546,0.28615751789976135,0.6902705814622913,0.25059665871121717,452.0763723150358,0.9628603104212861,0.4772727272727273
1515,923,2850,798,1498,4195,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,346,0.22727272727272727,0.36114421930870083,0.8288104468475821,0.531578947368421,0.1902264600715137,0.5267326732673268,0.2200238379022646,329.59570917759237,1.0113484646194926,0.323859649122807
1864,1101,3200,1245,1669,4200,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,347,0.2727272727272727,0.4438095238095238,0.8286064068557437,0.5825,0.29642857142857143,0.6679184549356223,0.2621428571428571,437.51642857142855,1.1168364289994008,0.3440625
2013,1072,4100,1348,1673,4205,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,348,0.2727272727272727,0.4787158145065398,0.8284023668639053,0.49097560975609755,0.32057074910820454,0.6696472925981123,0.2549346016646849,426.50558858501785,1.2032277346084876,0.26146341463414635
1751,987,1800,1202,1858,4210,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,349,0.2727272727272727,0.41591448931116387,0.828198326872067,0.9727777777777777,0.28551068883610453,0.6864648772130212,0.2344418052256532,435.5928741092637,0.9424111948331539,0.5483333333333333
1879,997,2950,1039,1727,4215,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,350,0.2727272727272727,0.4457888493475682,0.8279942868802285,0.6369491525423728,0.2465005931198102,0.5529536987759447,0.2365361803084223,408.4979833926453,1.0880138969310944,0.33796610169491526
1560,1073,1650,1227,1830,4220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,351,0.2727272727272727,0.3696682464454976,0.8277902468883901,0.9454545454545454,0.29075829383886254,0.7865384615384615,0.2542654028436019,465.3056872037915,0.8524590163934426,0.6503030303030303
1458,1007,3500,1082,1453,4225,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,352,0.22727272727272727,0.34508875739644973,0.8275862068965517,0.4165714285714286,0.25609467455621304,0.7421124828532236,0.23834319526627218,346.3126627218935,1.0034411562284928,0.2877142857142857
1761,1226,2500,1212,1948,4230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,353,0.2727272727272727,0.41631205673758864,0.8273821669047133,0.7044,0.2865248226950355,0.6882453151618398,0.28983451536643023,564.5976359338061,0.9040041067761807,0.4904
1638,889,1600,1344,1788,4240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,354,0.2727272727272727,0.38632075471698113,0.8269740869210366,1.02375,0.3169811320754717,0.8205128205128205,0.2096698113207547,374.88962264150945,0.9161073825503355,0.555625
1861,968,2250,1169,1811,4250,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,355,0.2727272727272727,0.43788235294117644,0.8265660069373597,0.8271111111111111,0.27505882352941174,0.6281569048898442,0.22776470588235295,412.48188235294117,1.0276090557702926,0.43022222222222223
1696,1058,2750,1040,1654,4255,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,356,0.22727272727272727,0.39858989424206814,0.8263619669455213,0.6167272727272727,0.2444183313748531,0.6132075471698113,0.24864864864864866,411.2648648648649,1.0253929866989118,0.38472727272727275
1789,1047,2100,1166,1763,4260,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,357,0.2727272727272727,0.41995305164319247,0.826157926953683,0.8519047619047619,0.2737089201877934,0.6517607602012297,0.24577464788732395,433.3007042253521,1.0147475893363584,0.49857142857142855
1883,1070,3500,1417,1631,4265,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,358,0.2727272727272727,0.44150058616647125,0.8259538869618446,0.538,0.33223915592028136,0.7525225703664365,0.2508792497069168,409.18405627198126,1.1545064377682404,0.3057142857142857
1720,1111,2600,1231,1858,4275,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,359,0.2727272727272727,0.4023391812865497,0.8255458069781677,0.6615384615384615,0.287953216374269,0.7156976744186047,0.2598830409356725,482.86269005847953,0.9257265877287406,0.42730769230769233
1807,1016,3150,1262,1669,4280,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,360,0.2727272727272727,0.422196261682243,0.8253417669863293,0.5736507936507936,0.29485981308411213,0.6983951300498064,0.23738317757009345,396.19252336448596,1.0826842420611145,0.3225396825396825
1598,953,2500,888,1516,4285,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,361,0.22727272727272727,0.37292882147024503,0.825137726994491,0.6392,0.20723453908984832,0.5556946182728411,0.22240373395565927,337.16406067677946,1.054089709762533,0.3812
1885,1144,2550,1182,1955,4290,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,362,0.2727272727272727,0.4393939393939394,0.8249336870026526,0.7392156862745098,0.2755244755244755,0.6270557029177719,0.26666666666666666,521.3333333333334,0.9641943734015346,0.44862745098039214
1813,1223,2400,1179,1907,4300,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,363,0.2727272727272727,0.4216279069767442,0.8245256070189757,0.7554166666666666,0.2741860465116279,0.6503033645890789,0.2844186046511628,542.3862790697674,0.9507079181961196,0.5095833333333334
1962,1194,3300,1282,1911,4305,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,364,0.2727272727272727,0.45574912891986064,0.8243215670271373,0.5945454545454546,0.29779326364692216,0.6534148827726809,0.27735191637630663,530.0195121951219,1.0266875981161696,0.3618181818181818
1571,893,1500,1339,1767,4310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,365,0.2727272727272727,0.3645011600928074,0.824117527035299,1.0473333333333332,0.3106728538283063,0.8523233609166136,0.20719257540603248,366.1092807424594,0.88907753254103,0.5953333333333334
1773,1171,2650,1121,1829,4315,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,366,0.2727272727272727,0.4108922363847045,0.8239134870434606,0.6690566037735849,0.2597914252607184,0.6322617033276932,0.2713789107763615,496.35202780996525,0.9693821760524877,0.4418867924528302
1858,1017,2650,1284,1634,4320,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,367,0.2727272727272727,0.4300925925925926,0.8237094470516221,0.7011320754716981,0.2972222222222222,0.6910656620021528,0.23541666666666666,384.67083333333335,1.1370869033047735,0.3837735849056604
2007,988,3550,1387,1638,4325,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,368,0.2727272727272727,0.46404624277456646,0.8235054070597837,0.5653521126760563,0.3206936416184971,0.6910812157448929,0.2284393063583815,374.1835838150289,1.2252747252747254,0.27830985915492956
1873,913,2400,1078,1692,4335,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,369,0.2727272727272727,0.43206459054209917,0.8230973270761069,0.7804166666666666,0.24867358708189158,0.5755472504004271,0.21061130334486736,356.3543252595156,1.1069739952718676,0.3804166666666667
1910,1125,2300,1032,1833,4340,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,370,0.2727272727272727,0.4400921658986175,0.8228932870842686,0.8304347826086956,0.23778801843317973,0.5403141361256545,0.25921658986175117,475.14400921658984,1.0420076377523186,0.4891304347826087
1748,959,2700,962,1639,4345,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,371,0.2727272727272727,0.4023014959723821,0.8226892470924301,0.6474074074074074,0.22140391254315306,0.5503432494279176,0.22071346375143844,361.7493670886076,1.0665039658328248,0.35518518518518516
1981,1107,3350,1363,1707,4350,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,372,0.2727272727272727,0.4554022988505747,0.8224852071005917,0.5913432835820895,0.31333333333333335,0.6880363452801616,0.25448275862068964,434.40206896551723,1.1605155243116578,0.33044776119402985
1818,1148,2450,1177,1934,4360,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,373,0.2727272727272727,0.4169724770642202,0.8220771271169149,0.7420408163265306,0.269954128440367,0.6474147414741475,0.26330275229357797,509.2275229357798,0.9400206825232679,0.4685714285714286
2086,1112,3350,1252,1918,4365,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,374,0.2727272727272727,0.47789232531500575,0.8218730871250766,0.6226865671641791,0.2868270332187858,0.6001917545541706,0.2547537227949599,488.61764032073313,1.0875912408759123,0.3319402985074627
1756,1138,2350,1196,1907,4380,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,375,0.2727272727272727,0.4009132420091324,0.8212609671495613,0.7472340425531915,0.2730593607305936,0.6810933940774487,0.25981735159817354,495.4716894977169,0.9208180388044048,0.48425531914893616
1772,1135,3000,975,1783,4385,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,376,0.2727272727272727,0.4041049030786773,0.8210569271577229,0.5906666666666667,0.22234891676168758,0.5502257336343115,0.2588369441277081,461.50627137970355,0.9938306225462703,0.37833333333333335
1988,1007,3100,1100,1780,4395,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,377,0.2727272727272727,0.4523321956769056,0.8206488471740461,0.6412903225806451,0.2502844141069397,0.5533199195171026,0.2291240045506257,407.8407281001138,1.1168539325842697,0.32483870967741935
1780,1123,1700,1101,1791,4400,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,378,0.2727272727272727,0.40454545454545454,0.8204448071822077,1.0470588235294118,0.25022727272727274,0.6185393258426967,0.25522727272727275,457.11204545454547,0.993858179787828,0.6605882352941177
